"DATE","PRECIP","PET","TEMP","FLOW_mmday","FLOW_cumecs"
1961-01-01,8.63925267114,0.366807537087,3.85385429300004,1.87599517490953,216
1961-01-02,4.571924533,0.353455229471,4.50129987900004,1.97153196622437,227
1961-01-03,2.10212318761,0.412276711208,2.65912434500001,2.44053075995175,281
1961-01-04,0.0200762195419,0.319711718238,3.00714429700002,2.45790108564536,283
1961-01-05,7.18740397663,0.612242250085,2.482507054,2.0583835946924,237
1961-01-06,0.0641206974102,0.355620169342,2.92282849700001,2.17997587454765,251
1961-01-07,3.60441382985,0.52098271079,2.43917775100005,2.24077201447527,258
1961-01-08,0.208184398163,0.000610042560105,3.31818319200005,1.99758745476478,230
1961-01-09,10.6360933326,0.414738339505,3.30168278900004,1.86731001206273,215
1961-01-10,2.18506759309,0.0405298376794,3.37602277300005,1.91073582629674,220
1961-01-11,0.0675642813361,0.137025623252,1.390936114,2.20603136308806,254
1961-01-12,0.0751259301745,0.364548768886,2.11466142700004,2.17129071170084,250
1961-01-13,2.0917729773,0,4.98122228900002,2.17129071170084,250
1961-01-14,0.0327542017749,0.0667208664266,3.261855099,2.21471652593486,255
1961-01-15,0.00595482504784,0.217911596886,2.29518339400005,1.91942098914355,221
1961-01-16,0.00409466047357,0.270723981754,2.04583837200005,1.70229191797346,196
1961-01-17,0.0874716669495,0.208106019813,2.05498287,1.58069963811821,182
1961-01-18,0.00921135771678,0.128312836247,3.64675534100002,1.49384800965018,172
1961-01-19,5.03795262872,0.325002440422,4.32594216000001,1.38962605548854,160
1961-01-20,2.97106221164,0.229590985238,4.75293732400002,1.48516284680338,171
1961-01-21,0.522827404966,0,5.41857114100003,1.51121833534379,174
1961-01-22,0.217257393883,0.0119775351571,4.32987202700002,1.48516284680338,171
1961-01-23,0.0105400198671,0.316879893637,2.76533152000002,1.51121833534379,174
1961-01-24,0.00376880952839,0.127959577752,1.469659412,1.2767189384801,147
1961-01-25,0.0110756256983,0.453956170411,0.179327892000003,1.46779252110977,169
1961-01-26,0.381779749569,0.537890408511,0.963789802000008,1.18986731001206,137
1961-01-27,7.61954406432,0.011961821249,2.410786981,1.16381182147165,134
1961-01-28,10.0916670733,0.21941282556,5.16978033100003,1.38962605548854,160
1961-01-29,12.6065904352,0.0963876671197,7.60952237000004,2.0583835946924,237
1961-01-30,0.323276031226,0.73153914083,7.41564893200001,2.89215922798552,333
1961-01-31,4.42114252906,1.12417133889,6.216586054,3.28299155609168,378
1961-02-01,5.16571370984,0.85721129018,4.79455360700001,2.97032569360676,342
1961-02-02,2.78984557865,0.292720230392,4.710792019,2.44921592279855,282
1961-02-03,2.66540490856,0.592284664229,4.95016122500004,2.28419782870929,263
1961-02-04,1.69383579672,0.78811029252,4.78467855700001,2.08443908323281,240
1961-02-05,1.31192719007,0.309266686584,7.12199214000003,2.02364294330519,233
1961-02-06,2.30828514849,0.258145376541,7.541455058,1.86731001206273,215
1961-02-07,4.71365615572,1.45997491089,6.94000906900004,1.69360675512666,195
1961-02-08,2.7779292624,0.00722795030562,7.80382406300004,1.74571773220748,201
1961-02-09,0.0153362807477,1.3758071106,9.348841193,1.81519903498191,209
1961-02-10,0.202501226048,0.4850340124,7.23459794400003,1.75440289505428,202
1961-02-11,0.55581753122,0.898531771148,9.05770354700002,1.56332931242461,180
1961-02-12,0.0179269924683,0.624275696465,8.94330915,1.17249698431846,135
1961-02-13,0.00197418984503,0.690624626064,8.56306932700005,1.24197828709288,143
1961-02-14,0.0142397832436,0.705057607741,8.48036578,1.30277442702051,150
1961-02-15,0.111476305828,0.121340141619,7.29478033100003,1.24197828709288,143
1961-02-16,0.021730637455,0.286229543751,7.89655380900001,1.22460796139928,141
