"DATE","PRECIP","PET","TEMP","FLOW_mmday","FLOW_cumecs"
1961-01-01,12.6246421132,0.152369385674,2.03638392900001,14.0487804878049,14
1961-01-02,16.8655474297,0.179458890642,2.32779482900003,7.18494773519164,7.16
1961-01-03,7.71623605012,0.11183326585,0.290197173000024,3.89351916376307,3.88
1961-01-04,0.683167812048,0.391684668405,1.07395833300001,3.55233449477352,3.54
1961-01-05,11.1470486981,0.1125967162,0.46209542400004,7.16487804878049,7.14
1961-01-06,0.604687384537,0.106954370226,1.48437035000001,6.96418118466899,6.94
1961-01-07,3.13990532353,0.367839518048,-0.809342447999995,2.86996515679443,2.86
1961-01-08,0.791730010012,0,0.0110165550000261,3.21114982578397,3.2
1961-01-09,0.96289669664,0.117478075482,1.12050781200003,2.8398606271777,2.83
1961-01-10,0.0833029987639,0.162922382355,0.53701171900002,2.10731707317073,2.1
1961-01-11,4.72388099577,0.399807975406,-0.576153273999978,1.34466898954704,1.34
1961-01-12,7.37930169555,0,1.53880208300001,18.7651567944251,18.7
1961-01-13,1.47732427322,0,3.08377046100003,5.8001393728223,5.78
1961-01-14,0,0.0507583845229,-0.603869047999979,1.88655052264808,1.88
1961-01-15,0,0.0392583324796,-2.443015253,1.14397212543554,1.14
1961-01-16,0.247465952322,0,-1.96031435999998,1.11386759581882,1.11
1961-01-17,0.00237214261311,0.254204545702,-0.564178756999979,0.867010452961673,0.864
1961-01-18,0.470258350291,0.150911251704,0.255854725000006,0.789742160278746,0.787
1961-01-19,12.217056486,0.0860584520158,1.45709635400004,1.07372822299652,1.07
1961-01-20,0.322597368045,0.0786538634981,1.41203497000004,1.58550522648084,1.58
1961-01-21,12.8411012744,0.0294079354831,1.03938337100004,1.38480836236934,1.38
1961-01-22,0.574895626803,0.116032293865,1.39078311000003,1.38480836236934,1.38
1961-01-23,0.126111473646,0.236001809438,-0.113634672999979,1.13393728222997,1.13
1961-01-24,0.224939337287,0.341322422028,-0.64665178599995,0.837909407665505,0.835
1961-01-25,0.0571217196103,0.538164910816,-0.647163317999969,0.733547038327526,0.731
1961-01-26,10.2249180441,0.848196120489,-0.622028459999967,0.653268292682927,0.651
1961-01-27,7.46243194419,0,1.41817336300005,23.2808362369338,23.2
1961-01-28,16.52387122,0.337193534488,1.88059895800001,4.88696864111498,4.87
1961-01-29,7.94397560035,0.304784002758,4.04549851199999,17.5609756097561,17.5
1961-01-30,6.30605901135,0.620111737932,3.405501302,4.85686411149826,4.84
1961-01-31,4.14920058701,0.549295062111,2.07130766400002,4.46550522648084,4.45
1961-02-01,0.0345303136587,0.386000996544,1.64978143600001,3.3215331010453,3.31
1961-02-02,0.0345303136587,0.0905767338617,0.705492001000039,2.08724738675958,2.08
1961-02-03,6.7414453948,0.349487736112,0.134295945000019,1.36473867595819,1.36
1961-02-04,5.39938509659,0.232658931187,0.478255208000007,2.86996515679443,2.86
1961-02-05,5.97226955759,0.421186765035,3.51636439700002,5.8804181184669,5.86
1961-02-06,12.5099344441,0.276559897832,3.36076543900003,13.4466898954704,13.4
1961-02-07,1.17529030216,0.801899228777,3.227022879,4.06411149825784,4.05
1961-02-08,21.5108535283,0.297571863447,5.35623139900002,12.4432055749129,12.4
1961-02-09,1.25378700452,0.997789837065,5.83363095200002,6.87386759581882,6.85
1961-02-10,1.31724841224,0.158429486411,5.48053385400004,3.15094076655052,3.14
1961-02-11,6.99698254141,0.980012257894,6.03003627200002,3.55233449477352,3.54
1961-02-12,0.360374579873,0.717547870818,5.93707682300004,2.44850174216028,2.44
1961-02-13,0,0.799043019613,6.454445685,1.54536585365854,1.54
1961-02-14,0.0809127640724,0.863421213059,6.93575148800005,1.12390243902439,1.12
1961-02-15,0,0.596982047671,6.61218378000001,0.918188153310105,0.915
1961-02-16,0.0023642594645,0.0962012722379,5.408547247,0.798773519163763,0.796
1961-02-17,0.838788232573,0.389291717893,3.99062500000002,0.707456445993031,0.705
1961-02-18,0.449789346296,0.431389899481,6.08842075900003,0.693407665505226,0.691
1961-02-19,0,0.810921986898,6.81349516400002,0.62818118466899,0.626
1961-02-20,0,0.538495154608,4.43331008200005,0.53987456445993,0.538
1961-02-21,0,0.280397006444,1.66668526800004,0.502745644599303,0.501
1961-02-22,0,0.376649016426,1.31940104200004,0.471637630662021,0.47
1961-02-23,0,0.262634549822,2.364834449,0.443540069686411,0.442
1961-02-24,4.411193393,0.411937395732,2.51248139900002,0.53987456445993,0.538
1961-02-25,10.2063104238,0.420159930275,3.72909226199999,2.04710801393728,2.04
1961-02-26,6.91905776299,1.35096704392,5.86943824400004,4.68627177700348,4.67
1961-02-27,1.23239569673,1.01634270804,4.30593843000003,1.60557491289199,1.6
1961-02-28,1.10731853698,1.08114015488,4.29275483600003,1.12390243902439,1.12
1961-03-01,4.89406012095,0.555481638227,5.70007440500001,0.889087108013937,0.886
1961-03-02,0.627316096391,0.713624863398,6.17349795400003,1.84641114982578,1.84
1961-03-03,0,0.857617332822,4.34109468000003,1.02355400696864,1.02
1961-03-04,0,0.829778035482,6.00185546900002,0.733547038327526,0.731
1961-03-05,0,1.03235408238,6.46660621300003,0.622160278745645,0.62
1961-03-06,0,1.31618254525,6.27857142900001,0.502745644599303,0.501
1961-03-07,0,0.546560877845,7.37162388400003,0.451567944250871,0.45
1961-03-08,0.0143137952524,0.974881126767,8.08028273800005,0.426480836236934,0.425
1961-03-09,0.1750552418,1.03013765244,7.58330543200003,0.400390243902439,0.399
1961-03-10,0.234493610561,0.844627380371,6.69974888400003,0.378313588850174,0.377
1961-03-11,0.115512745903,1.15009244283,6.70911923400001,0.355233449477352,0.354
1961-03-12,0.862178319465,0.821410769508,7.663313802,0.352222996515679,0.351
1961-03-13,0,1.32840183803,9.51601562500002,0.358243902439024,0.357
1961-03-14,0,1.14702842349,8.96886160700001,0.318104529616725,0.317
1961-03-15,0,1.35002036322,7.45270182300004,0.307066202090592,0.306
1961-03-16,0,1.42920466832,8.89659598200001,0.293017421602787,0.292
1961-03-17,0.616897743144,1.07160268511,6.26520182300004,0.272947735191638,0.272
1961-03-18,0,1.39273062206,3.97974330400001,0.272947735191638,0.272
1961-03-19,0.770348388273,1.44922301883,2.13269159200001,0.258898954703833,0.258
1961-03-20,0.78460807599,0.437468347095,4.02515346000001,0.301045296167247,0.3
1961-03-21,0.0583245511523,1.65732501802,3.426613653,0.310076655052265,0.309
1961-03-22,0,0.77705801101,4.95374814000002,0.295024390243902,0.294
1961-03-23,0,1.49069876898,6.183565848,0.272947735191638,0.272
1961-03-24,0,1.3878583454,7.09937221000001,0.258898954703833,0.258
